"","Survey","Transect","Team","Species","ID","Distance","Detected","Beaufort","Glare","Subjective","Swell","TOD","Group.size","Group","W.R","W.L","y10","y01","y11"
"6077","SES",3032316,"upper","SADO",60147,1777.814,1,2.836,3,2.731,0.25,12.528,65,1,2700,0,0,0,1
"6080","SES",3032316,"upper","SADO",60152,775.7477,1,2.836,3,2.731,0.2,12.732,6,1,2700,0,1,0,0
"6081","SES",3032316,"upper","SADO",60154,162.0346,1,2.836,3,2.731,0.2,12.938,35,1,2700,0,0,0,1
"6084","SES",3030370,"upper","WSDO",60243,884.214,1,1,3,3,0.3,11.172,8,1,2700,0,0,0,1
"6086","SES",3030370,"upper","WSDO",60247,540.7061,1,1,3,3,0.3,11.451,1,1,2700,0,1,0,0
"6088","SES",3030127,"upper","WSDO",60251,1424.183,1,1.119,2.286,3,0.3,13.228,5,1,2700,0,1,0,0
"6090","SES",3029884,"upper","WSDO",60253,361.7571,1,2.671,0.844,2.81,0.3,15.334,50,1,2700,0,0,0,1
"6092","SES",3029883,"upper","WSDO",60269,1985.793,1,2.671,0.785,2.745,0.3,16.481,15,1,2700,0,1,0,0
"6094","SES",3029883,"upper","WSDO",60271,593.471,1,2.671,0.785,2.745,0.3,16.559,15,1,2700,0,1,0,0
"6096","SES",3029883,"upper","WSDO",60273,383.0222,1,2.671,0.785,2.745,0.3,16.72,12,1,2700,0,1,0,0
"6097","SES",3031329,"upper","WSDO",60313,616.2519,0,2,0,3,0.7,13.193,12,1,2700,0,0,1,0
"6099","SES",3031329,"upper","WSDO",60315,1144.984,0,2,0,3,0.7,13.221,6,1,2700,0,0,1,0
"6101","SES",3031329,"upper","WSDO",60317,616.2519,0,2,0,3,0.7,13.237,6,1,2700,0,0,1,0
"6103","SES",3031328,"upper","WSDO",60319,2125.051,1,2,0,3,0.7,13.293,20,1,2700,0,0,0,1
"6106","SES",3031088,"upper","WSDO",60323,1470.885,1,2,0,3,0.7,13.502,5,1,2700,0,1,0,0
"6107","SES",3031088,"upper","WSDO",60326,783.056,0,2,0,3,0.7,13.642,7,1,2700,0,0,1,0
"6110","SES",3031088,"upper","WSDO",60327,1270.911,1,2,0,3,0.7,13.674,6,1,2700,0,1,0,0
"6112","SES",3029884,"upper","WSDO",60338,54.6276,1,2.671,0.844,2.81,0.7,18.086,12,1,2700,0,0,0,1
"6114","SES",3029884,"upper","WSDO",60339,275.4334,1,2.671,0.844,2.81,0.7,18.138,5,1,2700,0,1,0,0
"6116","SES",3029884,"upper","WSDO",60345,1041.861,1,2.671,0.844,2.81,0.7,18.546,5,1,2700,0,1,0,0
"6117","SES",3029884,"upper","WSDO",60347,973.1525,0,2.671,0.844,2.81,0.7,18.565,5,1,2700,0,0,1,0
"6120","SES",3029883,"upper","WSDO",60353,1518.388,1,2.671,0.785,2.745,0.7,18.759,23,1,2700,0,1,0,0
"6322","SES",3040657,"upper","BODO",51285,591,1,4,0,3,3,15.589,25.5,2,2800,0,1,0,0
"6323","SES",3042093,"upper","BODO",51296,618,1,3.813,3,3,4,13.82,10.3,2,2800,0,0,0,1
"6325","SES",3042572,"upper","BODO",51298,859,1,4,0,2.604,4,15.663,8.5,2,2800,0,0,0,1
"6328","SES",3045687,"upper","BODO",51367,1398,1,4,0,1,3,19.221,10.666667,2,2800,0,1,0,0
"6330","SES",3045206,"upper","BODO",51370,589,1,4,1.152,1,3,20.687,7.2,2,2800,0,0,0,1
"6331","SES",3045206,"upper","BODO",51371,1747,1,4,1.152,1,3,21.238,12,2,2800,0,1,0,0
"6333","SES",3044965,"upper","BODO",51376,423,1,2.137,1.902,1.963,3,22.939,3.666667,2,2800,0,1,0,0
"6335","SES",3044725,"upper","BODO",51378,1543,1,2,0,2,3,23.629,17.5,2,2800,0,0,0,1
"6338","SES",3044488,"upper","BODO",51389,200,1,2,3,3,3,13.119,32.75,2,2800,0,0,0,1
"6339","SES",3044488,"upper","BODO",51391,203,1,2,3,3,3,13.326,9.666667,2,2800,0,1,0,0
"6342","SES",3044249,"upper","BODO",51392,1594,1,3,3,3,3,13.59,21.25,2,2800,0,0,0,1
"6343","SES",3043769,"upper","BODO",51400,904,1,3,0,3,3,16.168,16.25,2,2800,0,0,0,1
"6345","SES",3043048,"upper","BODO",51406,136,0,3,0,3,3,18.159,10.75,2,2800,0,0,1,0
"6348","SES",3043047,"upper","BODO",51407,1373,1,2.498,0,3,3,18.776,23,2,2800,0,0,0,1
"6349","SES",3042571,"upper","BODO",51416,754,0,2.475,0,3,3,21.864,9,2,2800,0,0,1,0
"6352","SES",3042572,"upper","BODO",51418,540,0,3,0,3,3,22.926,6,2,2800,0,0,1,0
"6353","SES",3048323,"upper","BODO",51458,1280,0,4,0.081,1,4,22.917,12,2,2800,0,0,1,0
"6356","SES",3049041,"upper","BODO",51466,16,1,3,0,3,3,15.884,9.5,2,2800,0,0,0,1
"6358","SES",3049041,"upper","BODO",51467,1432,1,3,0,3,3,15.98,6,2,2800,0,0,0,1
"6359","SES",3049041,"upper","BODO",51469,56,1,3,0,3,3,16.503,4.75,2,2800,0,0,0,1
"6361","SES",3049279,"upper","BODO",51471,1178,1,2.261,0,3,3,18.801,9,2,2800,0,0,0,1
"6364","SES",3049279,"upper","BODO",51473,2257,1,2.261,0,3,3,18.682,4.667,2,2800,0,0,0,1
"6366","SES",3049519,"upper","BODO",51475,526,1,2.297,0,3.275,3,19.727,11.25,2,2800,0,0,0,1
"6368","SES",3049519,"upper","BODO",51477,1201,1,2.297,0,3.275,3,19.988,10,2,2800,0,1,0,0
"6370","SES",3049519,"upper","BODO",51479,1962,1,2.297,0,3.275,3,20.439,5,2,2800,0,1,0,0
"6372","SES",3043291,"upper","BODO",51519,716,1,4,1,1,4,19.281,69.5,2,2800,0,1,0,0
"6373","SES",3043290,"upper","BODO",51520,1027,1,4,1,1,4,19.937,46.5,2,2800,0,1,0,0
"6375","SES",3046167,"upper","BODO",51601,824,1,4,0,1,4,11.956,10.5,2,2800,0,1,0,0
"6378","SES",3047125,"upper","BODO",51612,138,1,4,0,1,4,15.855,10,2,2800,0,0,0,1
"6380","SES",3047126,"upper","BODO",51615,712,1,4,0,1,4,16.308,15.5,2,2800,0,0,0,1
"6382","SES",3047366,"upper","BODO",51616,2453,1,4,0.543,1.82,4,16.942,18.2,2,2800,0,1,0,0
"6384","SES",3047845,"upper","BODO",51620,1581,1,4,2.535,1.465,3,20.178,48,2,2800,0,0,0,1
"6386","SES",3047845,"upper","BODO",51622,2258,1,4,2.535,1.465,3,20.619,10,2,2800,0,1,0,0
"6387","SES",3047845,"upper","BODO",51624,306,0,4,2.535,1.465,3,21.057,12.5,2,2800,0,0,1,0
"6390","SES",3058843,"upper","BODO",51633,427,0,3,0,3,3,19.906,2,2,2800,0,0,1,0
"6392","SES",3059083,"upper","BODO",51634,379,1,2.197,0,3,3,20.262,12.75,2,2800,0,0,0,1
"6394","SES",3059083,"upper","BODO",51635,2386,1,2.197,0,3,3,20.455,6.333333,2,2800,0,1,0,0
"6395","SES",3059084,"upper","BODO",51636,1236,1,2,0,3,3,20.905,7.5,2,2800,0,0,0,1
"6397","SES",3059084,"upper","BODO",51637,147,1,2,0,3,3,21.251,1,2,2800,0,0,0,1
"6400","SES",3066519,"upper","BODO",51642,1643,0,2,1,4,0,14.196,8.25,2,2800,0,0,1,0
"6401","SES",3064122,"upper","BODO",51656,238,1,3,0,2,4,16.562,9.25,2,2800,0,1,0,0
"6403","SES",3064121,"upper","BODO",51657,222,0,3,0,2,4,16.74,16,2,2800,0,0,1,0
"6406","SES",3064121,"upper","BODO",51658,1581,1,3,0,2,4,16.758,5.5,2,2800,0,1,0,0
"6407","SES",3061715,"upper","BODO",51665,540,0,3.464,0,2,4,15.8,5.75,2,2800,0,0,1,0
"6410","SES",3061233,"upper","BODO",51667,1379,1,2.323,0,3,4,17.652,13,2,2800,0,1,0,0
"6412","SES",3061233,"upper","BODO",51668,79,0,2.323,0,3,4,17.799,17.25,2,2800,0,0,1,0
"6414","SES",3060516,"upper","BODO",51673,58,1,2,0,2,4,20.571,3.25,2,2800,0,0,0,1
"6416","SES",3056207,"upper","BODO",51677,261,0,3,1,3,3,20.143,6,2,2800,0,0,1,0
"6417","SES",3056206,"upper","BODO",51678,2124,1,3.724,1.724,3,3,20.154,2.333333,2,2800,0,1,0,0
"6419","SES",3055728,"upper","BODO",51680,1719,0,4,3,2,4,12.605,3.333333,2,2800,0,0,1,0
"6422","SES",3053584,"upper","BODO",51686,532,1,4,0,1,5,20.821,3,2,2800,0,1,0,0
"6423","SES",3052391,"upper","BODO",51688,111,1,2,0,3,3,16.306,6.75,2,2800,0,0,0,1
"6425","SES",3051431,"upper","BODO",51691,2676,1,3,0,3,3,19.195,26.25,2,2800,0,1,0,0
"6428","SES",3051432,"upper","BODO",51692,1643,0,3,0,3,3,19.259,19,2,2800,0,0,1,0
"6430","SES",3051675,"upper","BODO",51695,1020,0,2,0,3,3,21.352,13.75,2,2800,0,0,1,0
"6432","SES",3070834,"upper","BODO",51808,2330,1,1,0,4,1,17.078,13.666667,2,2800,0,1,0,0
"6434","SES",3076341,"upper","BODO",51809,240,1,2,0,3,1,12.563,5,2,2800,0,1,0,0
"6436","SES",3044964,"upper","BODO",59736,117.8759,1,4.1,3,2,0.6,12.849,3,2,2800,0,1,0,0
"6437","SES",3044965,"upper","BODO",59738,938.5266,1,4.399,3,2,0.6,13.593,17,2,2800,0,1,0,0
"6440","SES",3037067,"upper","BODO",59810,1436.974,1,2.975,1.632,2.027,2,21.283,13,2,2800,0,1,0,0
"6441","SES",3037066,"upper","BODO",59814,1092.774,1,2.171,2.23,2.623,2,22.032,12,2,2800,0,1,0,0
"6443","SES",3036587,"upper","BODO",59832,703.4715,1,3.3,3,2,0.7,13.645,15,2,2800,0,0,0,1
"6445","SES",3036588,"upper","BODO",59836,199.0413,1,3.3,2.653,2,0.7,14.591,12,2,2800,0,0,0,1
"6448","SES",3036832,"upper","BODO",59848,1600.931,1,3.2,0.785,2,1.6,18.036,12,2,2800,0,1,0,0
"6449","SES",3035642,"upper","BODO",59908,415.8133,1,2,3,3,0.5,13.97,15,2,2800,0,1,0,0
"6451","SES",3035882,"upper","BODO",59911,676.874,1,2,3,3,0.5,14.199,7,2,2800,0,0,0,1
"6454","SES",3035882,"upper","BODO",59913,644.464,1,2,3,3,0.5,14.488,9,2,2800,0,0,0,1
"6455","SES",3035883,"upper","BODO",59930,511.4228,1,4,2,2,0.5,19.755,11,2,2800,0,0,0,1
"6457","SES",3035409,"upper","BODO",59953,34.72964,1,4.772,3,1,1,18.212,9,2,2800,0,1,0,0
"6459","SES",3031596,"upper","BODO",60061,2264.425,0,1.452,2.133,2.882,0.3,11.892,55,2,2800,0,0,1,0
"6461","SES",3033033,"upper","BODO",60110,0,1,2.5,2.405,3,0.3,20.272,5,2,2800,0,0,0,1
"6464","SES",3032076,"upper","BODO",60163,1314.609,1,2.988,3,2.826,0.2,13.54,10,2,2800,0,1,0,0
"6466","SES",3031836,"upper","BODO",60166,1146.498,1,2.79,3,3,0.2,13.67,15,2,2800,0,1,0,0
"6467","SES",3031836,"upper","BODO",60172,290.8333,1,2.79,3,3,0.2,13.899,40,2,2800,0,0,0,1
"6470","SES",3031836,"upper","BODO",60173,40.0183,1,2.79,3,3,0.2,13.926,40,2,2800,0,1,0,0
"6472","SES",3031836,"upper","BODO",60175,932.7018,1,2.79,3,3,0.2,13.951,17,2,2800,0,1,0,0
"6474","SES",3031836,"upper","BODO",60176,37.1398,1,2.79,3,3,0.2,13.999,12,2,2800,0,1,0,0
"6476","SES",3031596,"upper","BODO",60190,1027.865,1,1.452,2.133,2.882,0.2,14.348,9,2,2800,0,1,0,0
"6477","SES",3031596,"upper","BODO",60194,2472.209,0,1.452,2.133,2.882,0.2,14.424,15,2,2800,0,0,1,0
"6479","SES",3032075,"upper","BODO",60221,275.4334,1,1.8,3,3,0.5,19.891,7,2,2800,0,0,0,1
"6482","SES",3032073,"upper","HAPO",60225,1171.278,1,0.8,3,3,0.2,21.073,1,2,2800,0,1,0,0
"6484","SES",3032073,"upper","HAPO",60226,2052.843,1,0.8,3,3,0.2,21.34,1,2,2800,0,1,0,0
"6485","SES",3032072,"upper","HAPO",60227,263.3349,1,0.8,1.684,3,0.2,21.641,1,2,2800,0,0,0,1
"6487","SES",3032311,"upper","HAPO",60228,322.836,1,0.8,1.264,3,0.2,22.106,1,2,2800,0,0,0,1
"6490","SES",3032311,"upper","HAPO",60229,221.2581,1,0.8,1.264,3,0.2,22.155,2,2,2800,0,1,0,0
"6491","SES",3032311,"upper","HAPO",60231,614.0457,1,0.8,1.264,3,0.2,22.213,2,2,2800,0,0,0,1
"6494","SES",3032311,"upper","HAPO",60233,1806.905,1,0.8,1.264,3,0.2,22.54,5,2,2800,0,0,0,1
"6496","SES",3032310,"upper","HAPO",60234,251.9681,1,0.8,3,3,0.2,22.71,1,2,2800,0,1,0,0
"6497","SES",3032310,"upper","HAPO",60236,725.5132,1,0.8,3,3,0.2,22.89,4,2,2800,0,0,0,1
"6499","SES",3032310,"upper","BODO",60237,784.2508,1,0.8,3,3,0.2,22.945,15,2,2800,0,0,0,1
"6501","SES",3032310,"upper","HAPO",60239,540.3165,1,0.8,3,3,0.2,22.984,1,2,2800,0,1,0,0
"6503","SES",3029883,"upper","HAPO",60359,67.8791,0,2.671,0.785,2.745,0.7,19.188,2,2,2800,0,0,1,0
"6637","SES",3040895,"upper","GRAM",51287,240,1,2.322,0,3,3,17.482,16,3,2700,0,1,0,0
"6639","SES",3040894,"upper","PIWH",51289,2388,1,2.613,0,3,3,18.978,7,3,2700,0,1,0,0
"6642","SES",3042570,"upper","PIWH",51301,2250,0,4,0,2,4,17.189,6.5,3,2700,0,0,1,0
"6643","SES",3042570,"upper","PIWH",51302,1119,1,4,0,2,4,17.263,13.5,3,2700,0,1,0,0
"6645","SES",3042570,"upper","PIWH",51304,163,0,4,0,2,4,17.891,4,3,2700,0,0,1,0
"6647","SES",3042568,"upper","PIWH",51309,2693,1,2,0,4,3,19.957,155.25,3,2700,0,1,0,0
"6650","SES",3042808,"upper","PIWH",51310,141,0,2,0,4,3,20.715,4,3,2700,0,0,1,0
"6651","SES",3042807,"upper","PIWH",51312,198,1,2,0,4,3,21.036,9.75,3,2700,0,0,0,1
"6654","SES",3042807,"upper","PIWH",51315,0,1,2,0,4,3,21.849,26.25,3,2700,0,0,0,1
"6655","SES",3042807,"upper","PIWH",51316,1461,1,2,0,4,3,21.912,15.5,3,2700,0,1,0,0
"6658","SES",3040664,"upper","GRAM",51343,1020,1,2,0,4,2,15.135,5.5,3,2700,0,1,0,0
"6660","SES",3040905,"upper","GRAM",51346,983,1,2,0,4,2,15.94,2,3,2700,0,1,0,0
"6661","SES",3042593,"upper","PIWH",51358,1566,1,3.95,0.101,1.101,4,22.935,1,3,2700,0,1,0,0
"6663","SES",3044965,"upper","PIWH",51373,614,1,2.137,1.902,1.963,3,22.269,18.333333,3,2700,0,1,0,0
"6666","SES",3044726,"upper","PIWH",51379,1345,1,2,3,3,3,11.161,6.333333,3,2700,0,1,0,0
"6668","SES",3044726,"upper","PIWH",51385,249,0,2,3,3,3,11.696,7,3,2700,0,0,1,0
"6669","SES",3044487,"upper","PIWH",51386,1712,1,2,3,3,3,12.355,9.25,3,2700,0,0,0,1
"6671","SES",3044488,"upper","PIWH",51390,1208,0,2,3,3,3,13.278,21,3,2700,0,0,1,0
"6674","SES",3044249,"upper","FKWH",51394,124,0,3,3,3,3,14.074,9,3,2700,0,0,1,0
"6675","SES",3044009,"upper","PIWH",51399,192,1,3,0,3,3,15.634,24,3,2700,0,0,0,1
"6678","SES",3043288,"upper","PIWH",51403,246,0,3,0,3,3,17.481,2,3,2700,0,0,1,0
"6680","SES",3043288,"upper","PIWH",51404,242,1,3,0,3,3,17.866,12,3,2700,0,0,0,1
"6682","SES",3043048,"upper","PIWH",51405,1217,1,3,0,3,3,18.068,34.333333,3,2700,0,1,0,0
"6684","SES",3042808,"upper","PIWH",51410,58,1,3,0,3,3,19.832,17.5,3,2700,0,0,0,1
"6686","SES",3042809,"upper","PIWH",51411,1567,1,3,0,3,3,20.489,6.8,3,2700,0,0,0,1
"6688","SES",3042569,"upper","PIWH",51412,298,1,2,0,3,3,20.804,10.5,3,2700,0,0,0,1
"6690","SES",3042569,"upper","PIWH",51413,2502,0,2,0,3,3,20.912,6.5,3,2700,0,0,1,0
"6692","SES",3042570,"upper","PIWH",51414,172,1,2,0,3,3,21.473,14.5,3,2700,0,0,0,1
"6694","SES",3042572,"upper","PIWH",51417,540,0,3,0,3,3,22.926,18.5,3,2700,0,0,1,0
"6696","SES",3043295,"upper","GRAM",51422,1167,1,3.415,0,3,3,16.33,12,3,2700,0,0,0,1
"6698","SES",3043294,"upper","GRAM",51423,163,1,3,0,3,3,16.773,8.25,3,2700,0,0,0,1
"6700","SES",3043534,"upper","GRAM",51426,671,1,4,2,2,3,21.636,8,3,2700,0,1,0,0
"6701","SES",3044257,"upper","PIWH",51428,203,1,4,1.328,2,4,11.243,2,3,2700,0,0,0,1
"6704","SES",3044257,"upper","PIWH",51430,519,0,4,1.328,2,4,11.947,7,3,2700,0,0,1,0
"6706","SES",3049279,"upper","GRAM",51472,69,1,2.261,0,3,3,18.488,4,3,2700,0,1,0,0
"6707","SES",3049759,"upper","GRAM",51481,1416,1,2,0,4,3,20.865,23,3,2700,0,0,0,1
"6709","SES",3047379,"upper","PIWH",51509,1209,1,2.288,0,3,3,11.117,6.5,3,2700,0,0,0,1
"6712","SES",3047139,"upper","PIWH",51510,1337,0,3,0,3,3,11.459,4,3,2700,0,0,1,0
"6714","SES",3043298,"upper","PIWH",51517,0,0,4,0,2,3,13.923,10.5,3,2700,0,0,1,0
"6716","SES",3043288,"upper","PIWH",51522,2434,1,4,2,1,4,21.182,11,3,2700,0,1,0,0
"6717","SES",3039935,"upper","PIWH",51526,770,1,3,2,2,0,12.524,46.5,3,2700,0,0,0,1
"6720","SES",3040894,"upper","PIWH",51533,2165,0,2,0,3,3,19.114,8,3,2700,0,0,1,0
"6721","SES",3040894,"upper","PIWH",51536,423,1,2,0,3,3,19.461,6.5,3,2700,0,1,0,0
"6723","SES",3041372,"upper","GRAM",51548,1001,1,2,0,3,2,22.885,8.333333,3,2700,0,1,0,0
"6725","SES",3051930,"upper","KIWH",51587,2550,1,3,2.12,3.132,2,22.398,5,3,2700,0,0,0,1
"6727","SES",3051928,"upper","PIWH",51590,202,1,3,0,3,3,12.106,12.25,3,2700,0,0,0,1
"6729","SES",3051927,"upper","PIWH",51591,1001,1,3,0,3,3,12.582,1,3,2700,0,1,0,0
"6731","SES",3066520,"upper","PIWH",51644,2552,1,2,0.128,4,1,14.778,32.75,3,2700,0,0,0,1
"6733","SES",3066283,"upper","PIWH",51647,2498,0,1.106,0,4,0,20.045,5,3,2700,0,0,1,0
"6735","SES",3064365,"upper","PIWH",51654,423,1,4,0,2,4,14.56,14.333333,3,2700,0,0,0,1
"6737","SES",3064124,"upper","PIWH",51655,752,1,3.118,0,2,4,15.062,7.75,3,2700,0,0,0,1
"6740","SES",3064121,"upper","PIWH",51659,812,1,3,0,2,4,17.213,20.25,3,2700,0,0,0,1
"6741","SES",3060755,"upper","GRAM",51672,2358,1,2,0,2.569,4,20.209,5,3,2700,0,0,0,1
"6744","SES",3051432,"upper","GRAM",51693,469,1,3,0,3,3,20.078,6,3,2700,0,1,0,0
"6745","SES",3040414,"upper","GRAM",59673,112.3066,1,4.2,3,1,1.5,20.462,17,3,2700,0,1,0,0
"6747","SES",3040413,"upper","PIWH",59677,300.8073,0,4.6,3,1,1.5,21.1,2,3,2700,0,0,1,0
"6750","SES",3041613,"upper","GRAM",59700,271.1993,1,4.9,2,1,1,17.537,2,3,2700,0,1,0,0
"6751","SES",3042094,"upper","PIWH",59705,2201.598,1,4.6,3,1,1,18.805,12,3,2700,0,1,0,0
"6754","SES",3042334,"upper","PIWH",59707,75.94085,1,4.6,3,1,1,19.173,6,3,2700,0,0,0,1
"6755","SES",3044963,"upper","KIWH",59734,701.9391,1,4.1,3,2,0.6,11.011,4,3,2700,0,0,0,1
"6757","SES",3040654,"upper","GRAM",59767,104.1889,1,2.8,0,2,2,19.438,7,3,2700,0,1,0,0
"6759","SES",3036832,"upper","GRAM",59845,398.1746,1,3.2,0.785,2,1.6,17.803,2,3,2700,0,0,0,1
"6762","SES",3036832,"upper","GRAM",59849,1380.097,1,3.2,0.785,2,1.6,18.059,3,3,2700,0,0,0,1
"6763","SES",3036833,"upper","GRAM",59850,869.0785,1,3.072,0.588,2,1.6,18.533,2,3,2700,0,1,0,0
"6765","SES",3036833,"upper","GRAM",59852,1837.406,1,3.072,0.588,2,1.6,18.633,4,3,2700,0,1,0,0
"6768","SES",3036833,"upper","GRAM",59853,1127.555,1,3.072,0.588,2,1.6,18.696,5,3,2700,0,1,0,0
"6769","SES",3037073,"upper","GRAM",59854,117.8759,1,3.2,1,2,1.6,18.885,2,3,2700,0,0,0,1
"6772","SES",3036354,"upper","GRAM",59871,212.132,1,2.6,0,2,1.6,20.352,15,3,2700,0,0,0,1
"6773","SES",3036354,"upper","PIWH",59880,236.0312,0,2.6,0,2,1.6,20.714,12,3,2700,0,0,1,0
"6775","SES",3036114,"upper","PIWH",59886,2576.024,1,3.263,0,2,0.8,21.071,10,3,2700,0,1,0,0
"6778","SES",3036122,"upper","GRAM",59924,1051.597,1,3.456,2.234,2.234,0.5,19.17,1,3,2700,0,1,0,0
"6780","SES",3036123,"upper","GRAM",59927,271.8086,1,4,2,2,0.5,19.463,12,3,2700,0,0,0,1
"6782","SES",3035643,"upper","GRAM",59932,693.1922,0,4,2,2,0.5,20.582,5,3,2700,0,0,1,0
"6784","SES",3035890,"upper","GRAM",59948,751.6846,0,4.5,3,1,1,15.44,4,3,2700,0,0,1,0
"6785","SES",3031356,"upper","PIWH",59989,779.7788,1,3.046,1.96,2.52,1,17.056,5,3,2700,0,0,0,1
"6787","SES",3031356,"upper","PIWH",59990,318.5723,0,3.046,1.96,2.52,1,17.204,5,3,2700,0,0,1,0
"6789","SES",3031116,"upper","PIWH",59991,184.7952,1,3.695,1.301,2.15,1,17.363,2,3,2700,0,1,0,0
"6792","SES",3031116,"upper","PIWH",59992,1146.498,1,3.695,1.301,2.15,1,17.717,6,3,2700,0,0,0,1
"6793","SES",3031116,"upper","PIWH",59993,2470.787,0,3.695,1.301,2.15,1,17.731,5,3,2700,0,0,1,0
"6795","SES",3031119,"upper","GRAM",60010,52.85408,0,4.2,3,2,1,19.656,2,3,2700,0,0,1,0
"6798","SES",3031119,"upper","GRAM",60011,748.1968,1,4.2,3,2,1,19.805,2,3,2700,0,1,0,0
"6799","SES",3029441,"upper","PIWH",60026,1263.856,1,4.5,3,1,1,18.141,15,3,2700,0,0,0,1
"6801","SES",3029921,"upper","PIWH",60032,942.011,1,3.06,3,1.758,1,19.921,4,3,2700,0,1,0,0
"6804","SES",3031596,"upper","PIWH",60065,2125.051,1,1.452,2.133,2.882,0.3,12.487,4,3,2700,0,1,0,0
"6805","SES",3031596,"upper","PIWH",60066,117.8759,1,1.452,2.133,2.882,0.3,12.569,15,3,2700,0,0,0,1
"6808","SES",3031596,"upper","PIWH",60071,152.397,1,1.452,2.133,2.882,0.3,12.648,3,3,2700,0,1,0,0
"6809","SES",3031836,"upper","PIWH",60075,784.2508,1,2.79,3,3,0.3,12.957,3,3,2700,0,0,0,1
"6811","SES",3031836,"upper","PIWH",60076,30.64178,1,2.79,3,3,0.3,13.023,7,3,2700,0,0,0,1
"6813","SES",3031836,"upper","PIWH",60078,286.6052,1,2.79,3,3,0.3,13.339,8,3,2700,0,0,0,1
"6815","SES",3031836,"upper","PIWH",60079,1522.917,1,2.79,3,3,0.3,13.369,5,3,2700,0,1,0,0
"6818","SES",3032796,"upper","GRAM",60124,661.5173,1,2.709,1.97,3,0.25,11.51,1,3,2700,0,1,0,0
"6820","SES",3032076,"upper","PIWH",60162,1456.461,1,2.988,3,2.826,0.2,13.445,5,3,2700,0,0,0,1
"6821","SES",3031836,"upper","PIWH",60165,321.1354,1,2.79,3,3,0.2,13.861,10,3,2700,0,0,0,1
"6824","SES",3031836,"upper","PIWH",60171,1331.928,1,2.79,3,3,0.2,13.852,3,3,2700,0,1,0,0
"6825","SES",3031836,"upper","PIWH",60178,746.8479,1,2.79,3,3,0.2,14.179,8,3,2700,0,0,0,1
"6827","SES",3031596,"upper","PIWH",60179,48.5182,1,1.452,2.133,2.882,0.2,14.194,11,3,2700,0,0,0,1
"6829","SES",3031836,"upper","PIWH",60180,617.8546,1,2.79,3,3,0.2,14.144,28,3,2700,0,0,0,1
"6832","SES",3031596,"upper","PIWH",60184,595.5037,1,1.452,2.133,2.882,0.2,14.238,6,3,2700,0,1,0,0
"6833","SES",3031596,"upper","PIWH",60187,478.9967,0,1.452,2.133,2.882,0.2,14.302,17,3,2700,0,0,1,0
"6835","SES",3031596,"upper","PIWH",60189,271.8086,1,1.452,2.133,2.882,0.2,14.316,25,3,2700,0,0,0,1
"6838","SES",3031596,"upper","PIWH",60191,253.6762,1,1.452,2.133,2.882,0.2,14.364,8,3,2700,0,1,0,0
"6839","SES",3031596,"upper","PIWH",60192,1040.624,0,1.452,2.133,2.882,0.2,14.405,11,3,2700,0,0,1,0
"6842","SES",3031596,"upper","PIWH",60195,271.8086,1,1.452,2.133,2.882,0.2,14.461,7,3,2700,0,1,0,0
"6844","SES",3031596,"upper","PIWH",60197,0,1,1.452,2.133,2.882,0.2,14.532,3,3,2700,0,1,0,0
"6846","SES",3031596,"upper","PIWH",60198,600,1,1.452,2.133,2.882,0.2,14.547,2,3,2700,0,1,0,0
"6847","SES",3031596,"upper","PIWH",60199,433.4522,1,1.452,2.133,2.882,0.2,14.565,5,3,2700,0,0,0,1
"6849","SES",3031596,"upper","PIWH",60201,1331.928,1,1.452,2.133,2.882,0.2,14.639,2,3,2700,0,0,0,1
"6852","SES",3031596,"upper","PIWH",60202,1548.785,1,1.452,2.133,2.882,0.2,14.658,2,3,2700,0,1,0,0
"6854","SES",3031597,"upper","PIWH",60206,1835.116,0,0.645,0.592,3,0.1,17.708,5,3,2700,0,0,1,0
"6856","SES",3032310,"upper","PIWH",60240,373.5102,1,0.8,3,3,0.2,23.081,3,3,2700,0,1,0,0
"6858","SES",3032310,"upper","PIWH",60241,194.3329,1,0.8,3,3,0.2,23.147,10,3,2700,0,1,0,0
"6860","SES",3032309,"upper","PIWH",60242,84.70978,1,0.8,3,3,0.2,23.332,4,3,2700,0,1,0,0
"6920","SES",3043048,"upper","UNME",51320,478,1,2,0,4,3,22.798,2,4,2800,0,1,0,0
"6921","SES",3039940,"upper","UNME",51328,282,0,1,0,4,2,11.691,2,4,2800,0,0,1,0
"6924","SES",3040904,"upper","GOBW",51345,1414,0,2,0,4,2,15.439,3.5,4,2800,0,0,1,0
"6925","SES",3043769,"upper","GOBW",51401,0,1,3,0,3,3,16.371,3.5,4,2800,0,0,0,1
"6927","SES",3045222,"upper","UNME",51491,964,0,2,0,3,4,14.919,2,4,2800,0,0,1,0
"6930","SES",3046187,"upper","UNME",51494,1944,0,2,0,3,4,18.504,3.75,4,2800,0,0,1,0
"6931","SES",3047383,"upper","UNME",51507,616,1,2,1,3,4,21.458,2,4,2800,0,1,0,0
"6933","SES",3039936,"upper","GOBW",51527,222,0,3,2,2,3,13.066,1.333333,4,2800,0,0,1,0
"6936","SES",3040656,"upper","UNME",51529,1064,0,4,1,2,3,14.417,2,4,2800,0,0,1,0
"6938","SES",3046888,"upper","GOBW",51561,951,1,1.849,0,4,2,14.973,1,4,2800,0,1,0,0
